facility_id,facility_name,city,state,zip_code,primary_naics_code,industry_type_subpart,industry_type_sector,total_emissions_2020,total_emissions_2019,total_emissions_2018,total_emissions_2017,total_emissions_2016,total_emissions_2015,total_emissions_2014,total_emissions_2013,total_emissions_2012,total_emissions_2011
1003079,SPRINGTOWN GAS PROCESSING PLANT,SPRINGTOWN,TX,76082,211130,"C,W-PROC",Petroleum and Natural Gas Systems,7030.98,10911.616,20757.038,23013.332,24548.85,33501.448,35997.738,38533.48,50901.96,36982.342
1007742,SPRUCE RIDGE RESOURCE MGMT FACILITY,GLENCOE,MN,55336,562212,"C,HH",Waste,18963.032,23084.27,36468.07,42123.954,45037.406,49787.31,47583.226,46158.282,48721.179021,49861.434578
1004121,SR 85 LANDFILL,BUCKEYE,AZ,85326,562212,HH,Waste,49825.5,149604.25,138632.75,121008.75,111361.0,94429.0,86600.0,67750.0,55225.0,39425.0
1012095,SRI International Cogeneration Project,Menlo Park,CA,94025,221112,C,Power Plants,24595.608,25342.704,24431.508,24553.008,24551.256,22163.016,25186.804,26488.9,26203.052,26991.848
1001324,SRW Cogen Limited Partnership,ORANGE,TX,77630,221112,D,Power Plants,1177670.664,1608748.808,1503156.684,1410253.276,1402042.156,933973.964,2585691.264,2524193.104,2273788.288,2305597.588
1005283,SSAB ALABAMA INCORPORATED,AXIS,AL,36505,331110,"C,Q",Metals,332972.768,314646.372,334957.42,302438.856,293388.112,277196.98,328172.756,321569.956,287821.028,311639.504
1002147,SSAB Iowa Inc.,MUSCATINE,IA,52761,331110,"C,Q",Metals,411429.1,378342.7,379091.364,387555.772,370927.796,327395.46,354252.736,359340.224,378567.112,363535.088
1002446,ST JOHN LANDFILL,PORTLAND,OR,97203,562212,HH,Waste,1523.75,1907.75,2173.25,2101.75,79558.5,80156.75,84755.15,88071.0,103375.0,3700.0
1006238,ST LANDRY PARISH LANDFILL,WASHINGTON,LA,70589,562111,HH,Waste,16504.75,71778.25,64684.25,60360.5,56695.0,53924.0,48060.5,45301.5,53486.25,59477.5
1004899,ST MARYS CEMENT INC-DIXON PLANT,DIXON,IL,61021,327310,"C,H",Minerals,63.9,117.9,231.7,173136.27,245725.57,200217.774,46.2,0.0,0.0,0.0
1004083,ST PAPER LLC,OCONTO FALLS,WI,54154,322121,C,Pulp and Paper,31432.032,32456.328,3238.288,34675.32,34328.22,37578.944,38677.328,38574.904,39182.646,35762.16
1001120,ST PAUL COGENERATION,ST. PAUL,MN,55102,221330,C,Power Plants,38241.762,36865.802,35057.374,27906.886,23997.656,22926.414,34479.764,30363.62,35082.734,20314.922
1005496,ST ROSE FACILITY,ST ROSE,LA,70087,324110,"C,Y",Refineries,4535.784,6354.972,9406.256,64674.64,56336.702,58086.016,50230.678,30134.916,1918.792,5611.228
1005399,ST. GEORGE CITY POWER: MILLCREEK GENERATION STATION,ST. GEORGE,UT,84770,221112,D,Power Plants,58453.632,44806.384,61719.52,53672.752,71448.984,42447.492,43258.888,49004.368,50027.064,35862.916
1007219,ST. LUCIE COUNTY BALING AND RECYCLING FACILITY,FT. PIERCE,FL,34981,562212,"C,HH",Waste,42285.5,46716.95,50293.5,50983.55,56692.4,55292.65,56168.0,41741.75,35088.5,39617.0
1004970,ST. REGIS GAS TREATING FACILITY,JAY,FL,32565,211120,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",159340.516,182379.614,294946.232,360127.454,187519.902,226210.956,236146.514,243148.654,251021.732,199552.478
1007096,STAFFORD COUNTY LANDFILL,STAFFORD,VA,22554,562212,"C,HH",Waste,21495.6,26312.2,19014.95,25153.1,30245.4,30988.5,38944.5,57128.0,20813.0,23415.75
1007461,STANISLAUS FOOD PRODUCTS COMPANY,MODESTO,CA,95354,311421,C,Other,45361.98,53719.548,56913.036,51943.404,50983.808,50464.36,48037.42,46429.132,46384.376,46677.424
1001803,STARPET INCORPORATED,ASHEBORO,NC,27203,325211,C,Other,31656.88,33494.724,32120.98,32293.428,29376.44,28249.144,25365.004,26297.6,28438.092,26657.3
1006455,STARRETT CITY POWER PLANT,BROOKLYN,NY,11239,531110,C,Other,98079.55,83222.776,77042.01,76408.744,86009.862,81707.206,83435.724,98472.812,99975.6,102287.146
1003804,STATEWIDE LANDFILL,CANTON,OH,44706,562212,HH,Waste,787.0,908.0,693.75,1269.25,525.5,2717.75,2993.75,3334.75,5657.727825,8700.0
1006931,STATION #2 - FLAGSTAFF CMP STN,BELLEMONT,AZ,86015,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,60034.032,54946.748,48187.468,36607.566,47960.676,58716.432,58853.38,59985.93,74999.434,77476.388
1005684,STATION #3 - LEUPP CMP STN,LEUPP,AZ,86035,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,55433.498,45609.384,33457.382,26193.758,33065.636,51607.21,49284.52,52768.9,26880.21,26027.07
1005536,STD STEEL BURNHAM PLT,BURNHAM,PA,17009,331110,"C,Q",Metals,61557.352,65199.036,70465.876,64289.784,63868.236,66671.624,68006.876,71208.76,63229.088,59631.952
1005338,STEEL DUST RECYCLING LLC,MILLPORT,AL,35576,331492,"C,GG",Metals,235503.444,212957.588,192194.428,148227.232,137014.144,117118.66,122031.796,131514.248,143673.74,115059.604
1005584,STEEL DYNAMICS INC,BUTLER,IN,46721,331110,"C,Q",Metals,978029.248,956812.18,948793.616,936743.836,922751.728,766645.384,854697.824,911571.51,861092.4,933866.952
1003688,"STEEL DYNAMICS, INC. (SDI)",PITTSBORO,IN,46167,331110,"C,Q",Metals,169088.896,167303.404,185156.412,168959.444,137300.772,136335.316,166782.704,124863.8,129580.308,154687.256
1005602,"STEEL DYNAMICS. INC. (SDI), STRUCTUAL AND RAIL DIVISION",COLUMBIA CITY,IN,46725,331110,"C,Q",Metals,321434.18,299875.312,331381.96,290146.272,268407.364,250143.548,276685.872,235379.4,214028.71,199728.124
1006027,STEELCASE INC - KENTWOOD COMPLEX,KENTWOOD,MI,49508,337214,C,Other,15925.34,19705.076,20810.02,19652.276,19578.528,29845.434,35470.78,33997.836,28939.164,43584.202
1005292,STEPAN CO,ELWOOD,IL,60421,325613,C,Chemicals,37837.808,31283.432,26749.5,30957.384,27561.796,31571.232,38129.256,39376.852,34407.12,34781.768
1006055,"STERLING ETHANOL, LLC",STERLING,CO,80751,325193,C,Other,60680.272,58284.48,54707.544,53320.3,50578.06,53324.6,50154.912,47385.872,48855.516,52358.352
1006269,STERLING STEEL COMPANY LLC,STERLING,IL,61081,331110,"C,Q",Metals,82945.74,82484.632,87886.124,85892.228,75175.284,100328.54,90834.692,94169.028,93970.036,95474.076
1006193,STEVENS POINT MILL,STEVENS POINT,WI,54481,322121,C,Pulp and Paper,87147.424,88939.916,89951.312,83722.336,83637.536,79176.952,83531.884,82198.488,77614.2,80620.2
1006183,STONE'S THROW LANDFILL,TALLASSEE,AL,36078,562212,HH,Waste,240871.0,225485.0,194171.5,114050.5,123536.0,137246.5,112288.75,98466.0,82504.0,71945.75
1006840,STONEPEAK CERAMICS INC,CROSSVILLE,TN,38555,327120,C,Minerals,37173.45,38024.196,41863.132,41893.132,37210.846,39814.434,35702.316,224.6,36175.65,32313.07
1007811,STONY HOLLOW LANDFILL INC,DAYTON,OH,45418,562212,"C,HH",Waste,38246.698,42100.648,51884.898,65669.0,46131.0,91383.25,77728.75,89780.25,116760.7805,96300.0
1004259,STRUCTURAL METALS INC,SEGUIN,TX,78155,331110,"C,Q",Metals,251958.136,263783.784,215804.184,184612.788,186576.844,154933.708,156361.864,165610.916,181046.976,206748.08
1004155,SUBARU of INDIANA AUTOMOTIVE INCORPORATED,LAFAYETTE,IN,47905,336111,C,Other,44900.98,54268.196,52812.952,47224.972,37282.26,38011.556,39630.4,39300.452,37940.156,41736.342
1003427,"SUMITOMO RUBBER USA, LLC",TONAWANDA,NY,14150,326211,C,Other,28484.092,30462.636,28122.144,28687.492,29661.988,31648.58,32242.428,29588.18,27748.496,30479.236
1005695,SUMMIT COUNTY LANDFILL,DILLON AREA,CO,80435,562212,"C,HH",Waste,42287.45,41514.2,34033.3,34400.4,33272.7,32872.7,32551.1,32249.7,39458.0,39990.9
1007810,SUMNER LANDFILL,SUMNER,IL,62466,562212,"C,HH",Waste,81084.7,81572.25,82375.598,83204.2,84025.05,84701.35,84891.75,85297.8,86098.279675,91451.59055
1007923,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,COMMERCE CITY,CO,80022,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries",872665.144,949971.74,927256.3,889475.338,894420.466,962525.352,922595.84,964061.236,895790.776,749614.37
1004953,SUNNYSIDE COGENERATION ASSOCIATES,SUNNYSIDE,UT,84539,221112,C,Power Plants,374107.214,503601.928,480067.036,470193.086,496404.878,551329.592,548680.892,547897.748,529319.848,536850.448
1002611,SUNOCO PARTNERS MARKETING & TERMINALS L.P. - MARCUS HOOK INDUSTRIAL COMPLEX,MARCUS HOOK,PA,19061,493190,C,Other,216851.04,218778.924,207670.232,203220.232,171153.384,145211.79,128961.996,133855.948,191246.498,1319882.606
1006277,SUNRISE LANDFILL,LAS VEGAS,NV,89124,562212,HH,Waste,5642.75,6412.25,3150.5,2975.75,16889.0,15192.0,16864.75,19282.5,21352.5,23905.0
1006747,SUNSET FARMS LANDFILL,AUSTIN,TX,78754,562212,HH,Waste,16372.0,17174.25,17856.25,21345.75,22771.25,58037.0,101842.5,139647.5,142590.0,93705.0
1003679,SUNSHINE CANYON LANDFILL,SYLMAR,CA,91342,562212,HH,Waste,391429.5,389900.25,398052.25,363611.25,184293.0,157636.0,162563.0,186387.5,221465.0,170087.5
1007385,SUNY AT BINGHAMTON,BINGHAMTON,NY,13902,611310,C,Other,16548.254,16957.332,18639.86,4599.592,23048.968,26279.794,15907.568,24098.826,22290.228,22532.972
1004100,SUPERIOR ALUMINUM ALLOYS LLC,NEW HAVEN,IN,46774,331314,C,Metals,33869.872,37830.808,41672.844,39389.852,36843.512,32489.928,36115.864,35122.168,29610.688,29483.688
1003569,SUPERIOR LANDFILL & RECYCLING CENTER,SAVANNAH,GA,31419,562212,"C,HH",Waste,64192.112,72281.454,50650.278,54136.23,70221.8,63612.634,64942.782,71624.13,76915.704439,54420.650412
1005535,SURRY COUNTY LANDFILL,MOUNT AIRY,NC,27030,562212,HH,Waste,43489.25,40062.0,47237.75,45496.0,45093.5,41752.0,43383.0,62337.0,70091.5,69864.5
1002561,SUSQUEHANNA RESOURCE MGMT COMPLEX,HARRISBURG,PA,17104,562213,C,Waste,111465.526,106736.966,100115.012,108039.49,119109.39,105278.828,106538.7,95079.176,105256.038,112686.586
1000533,SUWANNEE AMERICAN CEMENT,BRANFORD,FL,32008,327310,H,Minerals,555090.376,602716.454,629933.054,567590.706,524999.184,443053.678,457060.722,360134.446,285831.768,246344.196
1003883,"SUWANNEE AMERICAN CEMENT COMPANY, LLC",SUMTERVILLE,FL,33585,327310,"C,H",Minerals,534985.506,504585.0,569739.56,466467.33,547766.17,444486.05,476575.01,420078.59,354645.89,270969.79
1001148,SWEENY COGENERATION FACILITY,OLD OCEAN,TX,77463,221112,"C,D",Power Plants,3326193.338,3934029.038,3044441.688,3020719.584,3097071.736,2589929.568,2612583.256,2705119.47,2469679.99,2278692.83
1005992,SWEENY REFINERY,Old Ocean,TX,77463,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",1686127.882,2084990.0,2127489.396,2013163.098,2043213.626,2060532.866,1931856.516,1759097.908,2016327.292,1999722.052
1007824,SWIFT & CO,CACTUS,TX,79013,311611,"C,II","Other,Waste",55411.44,60650.232,54907.538,40679.902,44311.448,54616.882,61577.788,50835.5,49518.364,49564.764
1007014,SWIFT BEEF CO,HYRUM,UT,84319,311611,C,Other,28832.696,29319.174,27330.538,29119.522,28135.828,24543.7,26440.0,27761.396,28553.736,24125.148
1006722,SWIFT BEEF COMPANY,GRAND ISLAND,NE,68801,311611,"C,II","Other,Waste",59444.328,53323.318,52604.442,50446.312,49516.572,44694.164,50296.756,53210.68,45875.64,52243.49
1005624,SWIFT PORK CO - WORTHINGTON,WORTHINGTON,MN,56187,311611,C,Other,35985.212,26326.798,35254.258,32962.116,35827.506,38237.194,33657.562,35600.0,39817.244,36529.658
1006972,"SWVA, INC.",HUNTINGTON,WV,25726,331110,"C,Q",Metals,54731.416,56965.712,55725.416,52122.528,54973.672,54877.42,54809.07,55445.32,54457.82,52111.24
1003998,SYCAMORE COGENERATION Facility,BAKERSFIELD,CA,93308,221112,"C,DD","Other,Power Plants",457216.232,417479.636,909506.828,829188.68,880042.444,836564.704,866800.732,921981.384,934556.27,972924.65
1002086,SYCAMORE LANDFILL,HURRICANE,WV,25526,562212,HH,Waste,12531.75,8130.25,10673.5,6582.5,23049.5,25117.25,45037.0,49045.0,43957.5,20195.0
1003680,SYCAMORE LANDFILL,SANTEE,CA,92071,562212,HH,Waste,87168.25,86057.25,99906.75,115226.0,82017.75,86725.0,93655.5,94070.0,114624.8983,110114.311425
1002749,"SYNGENTA CROP PROTECTION, LLC. - ST GABRIEL PLANT",SAINT GABRIEL,LA,70776,325320,C,Chemicals,51322.808,53885.596,64099.308,54890.14,50928.26,56507.94,53832.748,57324.184,55927.092,49119.12
1007087,SYRACUSE UNIVERSITY - STEAM STATION,SYRACUSE,NY,13244,611310,C,Other,55092.944,58528.132,56551.636,55055.144,53314.9,61746.764,57902.08,56438.388,52283.2,55283.192
1006721,Sabine,BRIDGE CITY,TX,77611,221112,"C,D",Power Plants,2719588.92,1878526.44,2449605.772,2131747.196,3108038.184,3044228.768,2805391.552,2553479.084,2328627.32,2944753.032
1007365,Sabine Cogeneration Facility,ORANGE,TX,77630,221112,D,Power Plants,85543.932,416250.8,424855.676,416131.908,387225.216,383051.38,384179.376,417450.804,448181.24,463207.284
1001130,Sacramento Power Authority Cogen,SACRAMENTO,CA,95824,221112,"C,D",Power Plants,246719.136,287397.684,341903.232,243346.348,375673.808,438630.824,336492.352,366671.992,235796.276,204715.392
1005821,Saginaw Valley Landfill,Saginaw,MI,48609,562212,"C,HH",Waste,970.948,999.798,895.798,1055.298,1241.548,1052.298,798.75,1253.0,1895.908825,2925.0
1006228,Salinas Landfill,SALINAS,PR,751,562212,HH,Waste,115284.25,113975.0,107912.5,86251.25,100381.25,96202.25,97114.0,89322.5,82330.48765,70749.3105
1000507,Salinas River Cogeneration Facility,SAN ARDO,CA,93450,221112,"D,DD","Other,Power Plants",180150.832,220913.58,221868.128,66697.652,212708.812,191825.04,200987.356,202620.2,201322.14,204742.764
1002831,Salt River Landfill,Scottsdale,AZ,85256,562212,HH,Waste,55090.75,55828.75,64223.5,60314.5,68404.75,90524.75,70996.0,59490.0,61932.5,68575.0
1007153,Sam Seymour,LA GRANGE,TX,78945,221112,"C,D",Power Plants,9369518.6,10344945.452,10902296.606,11892670.104,10995596.044,9337982.004,9927403.686,11245773.494,9190850.216,11462089.524
1004255,Sampson County Landfill,Roseboro,NC,28382,562212,HH,Waste,12812.5,24291.0,24404.75,25735.25,31664.25,29833.0,28431.5,30799.25,32075.0,41300.0
1009872,Samsung Austin Semiconductor,Austin,TX,78754,334413,"C,I",Other,735321.0085298,679060.6759518,656270.3589041,640438.8775289,577201.4686519,495150.6598133,358371.220216,235511.2532078,558076.2511783,521772.1321794
1000531,San Jacinto County Peaking Facility,SHEPHERD,TX,77371,221112,"C,D",Power Plants,152732.084,104867.46,101010.176,118766.96,140769.228,220394.332,220406.332,149678.696,101035.624,121133.752
1005714,San Jacinto Steam Electric Station,LA PORTE,TX,77571,221112,D,Power Plants,690069.392,766886.208,788829.776,694146.828,716109.896,668183.824,622291.144,681574.399,687286.527,657868.912
1006727,San Juan,WATERFLOW,NM,87421,221112,D,Power Plants,5714290.792,5502572.922,5452613.258,12307784.19,11359030.046,9920767.066,11286719.374,11386775.796,10886372.49,11825175.81
1009342,San Juan Mine,Waterflow,NM,87421,212112,"C,FF",Other,270820.388,566229.68,569285.406,701354.47,810245.788,1080389.0,838324.882,813873.78,772621.23,682139.982
1004666,San Martin Gas Plant,Elmendorf,TX,78112,211130,"C,W-PROC",Petroleum and Natural Gas Systems,45721.684,48189.778,26164.782,20624.6,14468.064,25939.142,8336.78,12631.224,44444.252,92090.386
1001040,San Miguel,CHRISTINE,TX,78012,221112,"C,D",Power Plants,2946629.052,2840818.102,3476313.17,3491898.168,3055288.908,2811144.878,2635963.356,3079226.994,3452869.068,3379773.924
1000669,Sand Hill Energy Center,AUSTIN,TX,78617,221112,"C,D",Power Plants,689411.748,677631.64,803012.428,620404.952,754171.152,732253.688,531259.28,601179.672,688364.1,670818.864
1010104,"Sanderson Farms, Inc.",Summit,MS,39666,311615,"C,II","Other,Waste",36311.628,33979.578,40286.48,33434.08,29987.88,35074.382,32624.13,30814.78,42267.682,38164.704
1000478,Sandoval County Landfill,Rio Rancho,NM,87144,562212,HH,Waste,78654.25,75486.0,72517.0,70299.0,68113.75,67123.25,66157.75,65262.25,63142.5,60735.0
1007324,Sandy Creek Energy Station,Riesel,TX,76682,221112,"C,D",Power Plants,4520530.214,4829727.624,6203801.612,6111191.97,4076744.56,3625292.786,6479671.364,4706944.592,577110.654,15447.692
1006802,Sanford,DEBARY,FL,32713,221112,D,Power Plants,3668410.208,3432584.58,3985250.38,3916745.384,3465506.108,3690218.976,3767975.484,3697850.6,3943762.076,4469873.984
1004438,Santa Clara Cogen,Santa Clara,CA,95050,221112,C,Power Plants,37192.16,39919.8,39224.452,40069.448,39301.352,42698.54,43609.536,41458.544,38415.556,40343.848
1006707,Santa Rosa Energy Center,PACE,FL,32571,221112,D,Power Plants,602327.793,536733.835,496440.335,357439.951,598515.332,253115.012,190629.844,153625.78,348588.008,156400.116
1002384,Santa Ynez Unit (SYU),GOLETA,CA,93117,211120,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",0.0,0.0,0.0,187.048,43415.24,131333.632,309711.908,293249.744,274530.102,313852.866
1000250,Santan,GILBERT,AZ,85296,221112,"C,D",Power Plants,2472234.004,2488150.2,1546301.308,1542986.568,1285870.864,1472499.084,1175462.136,1217702.176,1268149.036,1016670.872
1002318,Santiago Canyon Landfill,ORANGE,CA,92862,562212,HH,Waste,35540.5,41341.25,43974.5,47711.75,98978.75,90558.25,102017.75,105477.25,125005.75,117119.75
1001278,"Saranac Power Partners, LP",PLATTSBURGH,NY,12901,221112,"C,D",Power Plants,52825.952,76674.064,72068.58,66261.704,83546.74,133815.1,151496.636,280956.056,259858.384,224232.816
1000506,Sargent Canyon Cogeneration Facility,San Ardo,CA,93450,221112,"D,DD","Other,Power Plants",0.0,0.0,0.0,0.0,214499.856,199537.66,208919.676,203875.344,186338.664,204948.448
1000725,Sarpy County Station,BELLEVUE,NE,68147,221112,"C,D",Power Plants,49771.744,68106.764,69018.544,56929.328,38136.96,25801.384,25603.938,44711.262,67220.08,46469.576
1007074,Sasol Chemicals (USA) LLC,HOUSTON,TX,77015,325194,C,Chemicals,60302.772,59473.076,62498.164,51971.804,62081.616,66472.7,63921.76,59650.176,62379.564,65169.404
1005823,Sasol Chemicals (USA) LLC - LAKE CHARLES CHEMICAL COMPLEX,WESTLAKE,LA,70669,325199,"C,X",Chemicals,1789032.464,1798679.872,818955.956,780782.112,771954.868,781521.52,808304.188,743324.68,724243.55,747386.08
1003994,"Sawyer Disposal Services, LLC",Sawyer,ND,58781,562212,TT,Waste,23269.75,23955.0,24350.5,25098.0,25967.0,26622.0,32081.25,31932.75,31527.0,25011.25
1001456,Scattergood Generating Station,PLAYA DEL REY,CA,90293,221112,D,Power Plants,721141.38,528108.56,716368.548,790764.492,894928.45,792566.59,649774.018,661786.006,607745.964,522155.368
1001051,Scherer,JULIETTE,GA,31046,221112,"C,D",Power Plants,6862267.79,13764418.772,16695175.91,15366208.162,17656988.736,17992682.09,20482459.504,22293328.118,21815561.526,22073646.078
1000730,Schiller,PORTSMOUTH,NH,3801,221112,"C,D",Power Plants,7670.672,77829.154,146694.66,91516.828,99179.68,207158.612,234081.442,221328.208,130510.392,296229.036
1003198,Scholl Canyon Landfill,Los Angeles,CA,90041,562212,HH,Waste,104916.25,101690.0,96088.5,106102.0,100780.25,133060.25,147501.25,157288.75,163607.75,171716.25
1000900,Schuylkill,PHILADELPHIA,PA,19146,221112,C,Power Plants,746.938,708.04,1120.282,548.492,89.0,765.388,2434.262,1286.528,900.286,13828.126
1008993,"Scissortail Energy Paden Processing Plant Paden, OK",Paden,OK,74860,211130,"C,W-PROC",Petroleum and Natural Gas Systems,15065.662,18114.756,18207.708,20345.306,20543.156,25137.436,118618.586,53459.524,27497.874,21458.582
1004860,Scottsboro Solid Waste,Scottsboro,AL,35768,562212,HH,Waste,31468.0,30248.75,25583.25,34037.0,30756.0,38318.75,33014.25,31987.75,57651.25,65174.75
1001256,Scrubgrass Generating Plant,KENNERDELL,PA,16374,221112,"C,D",Power Plants,11618.696,371534.266,616872.132,667215.162,713167.396,389542.14,689477.382,676272.274,953671.748,924019.22
1005686,Seaboard Foods Pork Processing Plant,Guymon,OK,73942,311611,"C,II","Other,Waste",57565.946,54450.064,56621.366,38103.324,38216.338,40111.202,48721.35,45766.41,43041.416,44724.254
1005308,Searles Valley Minerals,Trona,CA,93562,212391,C,Other,1584940.206,1344484.804,1573205.364,1511426.33,1490438.98,1503821.944,1413091.11,1368437.892,1376878.12,1461260.234
1007895,Security Recycling and Disposal Facility,Cleveland,TX,77327,562212,HH,Waste,98321.5,104751.0,97255.25,87221.25,82678.5,95664.75,179392.0,136081.0,188088.362175,120575.0
1003007,"Sekisui Specialty Chemicals America, LLC - Pasadena",Pasadena,TX,77506,325211,C,Other,28616.092,23280.312,28742.592,19195.628,20863.972,17762.184,18569.68,25840.65,58446.15,109959.04
1001225,Selkirk Cogen Partners,SELKIRK,NY,12158,221112,"C,D",Power Plants,173382.952,143577.936,289873.88,218897.384,375892.004,597623.38,628884.416,942812.552,813442.832,947244.24
1000084,Seminole (136),PALATKA,FL,32708,221112,"D,TT","Power Plants,Waste",6424346.326,6777084.8,7474687.224,7249130.756,7037231.658,7095567.956,7187948.8,6991562.638,6896826.602,7959535.21
1000861,Seminole (2956),KONAWA,OK,74849,221112,"C,D",Power Plants,1523865.652,1180983.924,868181.532,620749.448,1257576.44,990159.232,652768.88,2000008.488,1937107.12,2114071.116
1002035,"Seneca Landfill, Incorporated",Evans City,PA,16033,562212,"C,HH",Waste,54055.818,53253.37,55948.066,68339.71,67841.316,59845.114,95914.584,65673.416,68786.588,31966.672
1001174,Seward,NEW FLORENCE,PA,15944,221112,"C,D",Power Plants,2482671.916,1920263.908,2636209.69,2559368.168,2869658.44,1780540.412,2675988.606,1800995.088,1953912.354,3237946.374
1005737,Sewaren Generating Station,SEWAREN,NJ,7077,221112,"C,D",Power Plants,1355001.662,1230516.598,579571.904,25607.604,58642.98,11322.656,38198.342,22623.408,68304.89,75633.002
1001151,Sewell Creek Energy,Cedartown,GA,30125,221112,"C,D",Power Plants,251664.216,367892.936,342707.28,221507.228,289936.824,166343.132,94589.948,66371.604,174343.704,170856.168
1006678,Shady Hills,SHADY HILLS,FL,34610,221112,"C,D",Power Plants,118725.106,143106.064,382677.176,305047.868,577905.76,146174.206,352531.044,356272.628,445118.8,463454.032
1007614,Shannon Road Landfill,Pine Bluff,AR,71603,562212,HH,Waste,21724.5,22998.75,24347.75,25775.75,27287.75,28888.25,30582.75,32376.5,41094.04955,43504.45435
1001598,Shawnee,WEST PADUCAH,KY,42086,221112,D,Power Plants,4302575.003,6998669.414,7309311.923,7188829.768,7520220.774,7104341.227,7448060.36,7198164.528,7134614.95,7981969.956
1000879,Shawville Station,SHAWVILLE,PA,16873,221112,"C,D",Power Plants,818018.22,183483.62,345212.02,804832.068,130869.608,939511.034,2361180.674,1625417.38,1334260.246,1614681.166
1010362,Shay #1 Mine,Carlinville,IL,62626,212112,FF,Other,28917.25,62187.5,56685.0,75577.5,70525.0,59332.5,65400.0,68450.0,80275.0,57025.0
1000445,Sheboygan Falls Energy Facility,PLYMOUTH,WI,53073,221112,"C,D",Power Plants,345750.368,203258.896,218202.992,193374.284,49541.068,22451.468,8319.52,28358.696,54319.648,13279.652
1001381,Shelby County Energy Center,NEOGA,IL,62447,221112,"C,D",Power Plants,164933.636,119987.204,97543.688,61640.768,92994.8,10514.612,8378.816,7537.32,29043.892,8338.12
1007179,Sheldon,HALLAM,NE,68368,221112,"C,D",Power Plants,555323.774,826708.118,993117.53,788845.452,591578.908,1104788.816,1416818.572,1267038.21,1154002.3,1624448.948
1010792,Shell Catalysts and Technologies L.P.,Port Allen,LA,70767,325180,C,Chemicals,39834.1,44057.084,46769.924,44635.532,40997.696,43406.736,38226.456,42692.64,39747.1,34119.072
1004258,"Shenzi, GC-653",Offshore,LA,0,211130,"C,W-OFFSH",Petroleum and Natural Gas Systems,138580.34,150647.19,160017.284,168746.744,205993.806,191094.274,174540.436,157453.612,133872.354,109678.442
1001024,Sherburne County,BECKER,MN,55308,221112,"C,D",Power Plants,9255473.612,11210899.278,12951496.666,12598828.532,12194375.51,12359176.482,13510804.988,9023684.05,8461493.082,13188288.73
1001110,Sherman Avenue,VINELAND,NJ,8360,221112,"C,D",Power Plants,11870.056,16706.786,41176.626,21824.166,34519.814,27487.712,21671.058,17294.666,21584.764,24489.572
1000180,Shermans Dale Station,SHERMANS DALE,PA,17090,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,50017.12,67176.652,84898.054,64181.526,59978.482,77063.1,63947.66,61227.95,39605.118,65645.362
1009600,Shoal Creek Mine,Oakman,AL,35579,212112,FF,Other,493622.75,475054.0,541569.5,545548.0,579673.75,654065.25,651039.25,592131.5,523610.0,1044200.0
1007156,Shoemaker Gas Turbine,Middletown,NY,10940,221112,D,Power Plants,111.9,1055.796,368.448,399.048,318.748,1755.444,68.7,1652.169,870.14,1407.803
1000268,Shoreham Energy,SHOREHAM,NY,11719,221112,D,Power Plants,25154.392,3359.646,5810.906,3250.198,5303.264,3522.392,9257.2,14445.914,14927.556,15135.154
1007060,Show-Me Regional Landfill,Warrensburg,MO,64093,562212,"C,HH",Waste,34938.35,41305.35,43076.4,43700.7,46501.05,50396.95,47529.55,37229.8,117033.8,178097.9
1002150,Shute Creek Facility,KEMMERER,WY,83101,211130,"C,PP,RR (RPT),W-PROC","Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2",3463066.584,2222666.048,2835314.766,3399125.94,2405036.198,2956822.946,2782402.992,2986806.858,4482297.286,3933940.71
1010530,Signify North America Corporation,Salina,KS,67401,335110,"C,N",Minerals,23766.32,25751.612,26868.86,25862.408,29973.1,32087.896,37178.38,40242.32,40177.972,46360.2
1001063,Sikeston,SIKESTON,MO,63801,221112,D,Power Plants,1618773.908,1561584.59,1706339.78,1723384.612,1567254.684,1360905.744,1759197.574,1793893.016,1622995.286,1916727.908
1004430,Siloam Fractionation,South Shore,KY,41175,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",26804.308,27515.506,33975.988,34872.772,40890.252,39396.658,51612.704,52649.476,29331.24,36210.064
1000190,Silver Creek Generating Plant,PRENTISS,MS,39474,221112,D,Power Plants,31069.536,32407.38,92560.856,77322.064,67275.8,64124.912,42752.092,44073.636,18616.88,105427.76
1003170,Silver Creek Processing Plant,Weatherford,TX,76087,211130,"C,W-PROC",Petroleum and Natural Gas Systems,67731.644,85055.83,73406.078,83394.684,87071.598,90176.13,95649.882,91353.544,98231.382,93443.604
